"","STREET_ID","left_begin","left_end","right_begin","right_end","STREET","longitude","latitude","scaled_Count_Less1"
"4089",12577297,301,399,300,398,"E BORDEN AVE",-76.1433076467836,43.0282857299886,3.16483516483516
"4090",12573062,1101,1113,1056,1098,"BELLEVUE AVE",-76.172081847956,43.0329537735463,3.65934065934066
"4091",12573048,401,499,400,498,"BRADLEY ST",-76.1725106566568,43.0340335097892,3.85714285714286
"4092",13002514,101,121,100,122,"CROTON TER",-76.1462622127565,43.0355448954019,4.74725274725275
"4093",13001941,0,0,900,980,"MEADOWBROOK DR",-76.1116535858381,43.0324362529539,1.38461538461538
"4094",12571991,501,599,500,598,"W OSTRANDER AVE",-76.1520147324863,43.0138140218203,2.67032967032967
"4095",12571997,101,199,100,198,"WIMAN AVE",-76.1532633464671,43.0168672174184,2.57142857142857
"4096",13011007,0,0,400,498,"SCOTTHOLM BLVD",-76.1079685450226,43.0418158099198,2.47252747252747
"4097",12576770,3401,3417,3400,3430,"S SALINA ST",-76.1411079938305,43.0152946113436,2.17582417582418
"4098",12576833,101,199,100,198,"WARNER AVE",-76.1438202879315,43.0224442752029,3.06593406593407
"4099",13002154,101,105,100,104,"ONONDAGA PARK DR",-76.1658219225123,43.028398724063,3.36263736263736
"4100",12573070,207,299,208,298,"BRADLEY ST",-76.1723390538266,43.0349622422852,3.85714285714286
"4101",12573057,301,399,300,398,"ELLIOTT ST",-76.172379053806,43.0347690784794,3.85714285714286
"4102",12572990,201,229,200,230,"HUBBELL AVE",-76.1705539597229,43.031561449436,3.46153846153846
"4103",12577501,201,299,200,298,"HUGHES PL N",-76.1333518296933,43.026770791693,2.37362637362637
"4104",12577529,201,299,200,298,"ANDOVER RD",-76.1208440389256,43.0278419725862,1.48351648351648
"4105",13002160,143,149,142,148,"ONONDAGA PARK DR",-76.1647399857379,43.0241762014428,1.97802197802198
"4106",12572312,1001,1099,1000,1098,"VELASKO RD",-76.1854140483597,43.0273820305579,1.18681318681319
"4107",12572311,1501,1599,1500,1598,"GLENWOOD AVE",-76.1853059841292,43.025864503266,1.08791208791209
"4108",12576912,101,149,100,144,"BALL CIR",-76.1347219008585,43.0126370304811,1.97802197802198
"4109",12572045,101,199,100,198,"CRADDOCK ST",-76.1627267809021,43.0229899298359,2.37362637362637
"4110",12571842,101,103,100,102,"MCDONALD RD",-76.1755251152329,43.019539125757,0.989010989010989
"4111",12577613,801,899,800,898,"EUCLID AVE",-76.1202980808881,43.0367456322901,2.76923076923077
"4112",12577523,1221,1299,1222,1298,"LANCASTER AVE",-76.1220977043204,43.0277814627006,1.48351648351648
"4113",12578378,1301,1399,1300,1398,"WESTMORELAND AVE",-76.1137622367593,43.0292080290298,1.38461538461538
"4114",13002515,101,119,100,120,"TOWERS LN",-76.1473011034324,43.0373535358493,5.04395604395604
"4115",12572309,1601,1699,1600,1698,"GLENWOOD AVE",-76.1867740329405,43.026405374358,1.08791208791209
"4116",12573082,401,499,400,498,"FITCH ST",-76.1755782181041,43.037891261262,3.95604395604396
"4117",12573170,301,399,300,398,"RICH ST",-76.1612369952697,43.0333724140664,4.45054945054945
"4118",12577392,101,121,100,118,"DANFORTH TER",-76.1464042015753,43.0365030003076,4.94505494505495
"4119",12578369,1501,1535,1500,1534,"WESTMORELAND AVE",-76.1134646289741,43.0257582504062,0.989010989010989
"4120",12573315,101,199,100,198,"DAISY ST",-76.1576719360715,43.0353536784472,5.73626373626374
"4121",12571891,103,199,116,198,"ALANSON RD",-76.1727330449534,43.0269983790879,2.17582417582418
"4122",12571890,203,297,200,296,"TWIN HILLS DR",-76.173165055321,43.0255486633356,1.87912087912088
"4123",13002509,1241,1261,1240,1262,"S STATE ST",-76.1472356261115,43.0364728208023,5.04395604395604
"4124",12577295,327,399,324,398,"GARFIELD AVE",-76.1419927756456,43.0276002903609,2.86813186813187
"4125",12576813,101,143,100,140,"W BRIGHTON AVE",-76.1429958522506,43.0206917322399,2.96703296703297
"4126",13006110,0,0,0,0,"ONONDAGA PARK DR",-76.1708215372682,43.026944465991,2.37362637362637
"4127",12572071,1703,1799,1700,1798,"SOUTH AVE",-76.15953231604,43.0207621363901,2.37362637362637
"4128",12577608,901,919,900,916,"LANCASTER AVE",-76.1229473818441,43.0342895720028,2.07692307692308
"4129",12577119,201,299,200,298,"LAMBRETH LN",-76.1186804026418,43.0198663241158,0.791208791208791
"4130",12572143,201,299,200,298,"KIRK PARK DR",-76.1546119923293,43.0233025404758,2.86813186813187
"4131",12572056,101,199,100,198,"BELLAIRE PL",-76.1629241511991,43.0243255496203,2.47252747252747
"4132",12571628,313,317,312,316,"BROADVIEW DR",-76.2001139800082,43.0233309768643,0.89010989010989
"4133",13002129,1327,1399,1328,1398,"MIDLAND AVE",-76.1514058734455,43.025641270569,3.06593406593407
"4134",12578448,101,199,100,198,"SOMERSET RD",-76.1095580033324,43.031093250147,1.38461538461538
"4135",12572294,151,199,150,198,"HUNTINGTON RD",-76.1956379449233,43.0297233291398,0.692307692307692
"4136",12572967,1201,1201,1200,1200,"BELLEVUE AVE",-76.1752181236845,43.0328396528672,3.36263736263736
"4137",12572910,101,199,100,198,"UPLAND RD",-76.184070675124,43.032523750058,1.97802197802198
"4138",12577444,801,899,800,898,"E RAYNOR AVE",-76.1393452603879,43.0358208372628,3.46153846153846
"4139",12578652,309,399,308,398,"BROOKFORD RD",-76.1019865473992,43.0381919743227,1.18681318681319
"4140",12577313,101,104,105,108,"MICHAELS CIR",-76.1370895978192,43.0254313736496,2.27472527472527
"4141",12572928,1401,1419,1400,1418,"BELLEVUE AVE",-76.1784556093837,43.0327204603454,2.67032967032967
"4142",12572998,401,499,400,498,"HOEFLER ST",-76.1794938380764,43.0337788023408,2.67032967032967
"4143",12577259,101,143,100,138,"MARTIN LUTHER KING W",-76.1488467387721,43.0330311335183,3.85714285714286
"4144",12578544,101,113,100,112,"BRADFORD LN",-76.10561997322,43.0348819572135,1.48351648351648
"4145",12573249,809,811,810,814,"BELLEVUE AVE",-76.1657154789348,43.0331793805402,4.05494505494505
"4146",12572307,1901,1947,1900,1948,"GLENWOOD AVE",-76.1901678175798,43.0277925376633,0.791208791208791
"4147",12573295,601,685,600,686,"W ONONDAGA ST",-76.1592012143724,43.0392749303147,5.73626373626374
"4148",12572267,101,119,100,122,"HIGHRIDGE DR",-76.1975529531312,43.0268549096314,0.791208791208791
"4149",12572894,101,199,100,198,"ATKINSON AVE",-76.1827294625961,43.0281947168123,1.58241758241758
"4150",13002140,821,899,900,902,"VELASKO RD",-76.1854757268043,43.0283008393879,1.28571428571429
"4151",12572927,101,125,100,132,"MARKLAND AVE",-76.1796632118826,43.0326793893486,2.57142857142857
"4152",12572129,91,93,90,92,"ELMHURST AVE",-76.1551252677953,43.0209488996971,2.67032967032967
"4153",12576606,101,199,100,198,"ORLANDO AVE",-76.1427912380359,43.0017327193028,1.48351648351648
"4154",12571950,101,199,100,198,"SHIRLEY DR",-76.1556713000723,43.0111323838093,2.27472527472527
"4155",12572907,201,299,200,298,"WOLCOTT AVE",-76.1828918136524,43.0306946097092,1.87912087912088
"4156",12573167,301,399,300,398,"STERLING AVE",-76.1611767384847,43.0317601683602,4.54945054945055
"4157",12573318,201,299,200,298,"SOUTH AVE",-76.1589917365522,43.0371095395898,5.83516483516483
"4158",13002066,1177,1199,1176,1198,"COMSTOCK AVE",-76.1284985452096,43.0221622704687,1.87912087912088
"4159",12578475,101,105,100,104,"JEROME ST",-76.1186630037082,43.0335781279089,1.78021978021978
"4160",12578476,901,999,900,998,"WESTCOTT ST",-76.1188419491026,43.0354872871719,2.37362637362637
"4161",12577028,501,513,500,514,"BUCKINGHAM AVE",-76.1205729790898,43.024708001277,1.08791208791209
"4162",12573136,101,199,100,198,"EASTVIEW AVE",-76.1635600414414,43.0283765509533,3.56043956043956
"4163",12572953,401,439,400,438,"HUBBELL AVE",-76.1703809755292,43.0292230457089,3.16483516483516
"4164",12581155,1001,1029,1000,1030,"GLENCOVE RD",-76.1008664189651,43.0643423187828,2.37362637362637
"4165",12577144,1537,1599,1536,1598,"WESTMORELAND AVE",-76.1133276022966,43.0243142961333,0.989010989010989
"4166",12576834,2501,2525,2500,2520,"S SALINA ST",-76.1441596176458,43.023171674044,3.16483516483516
"4167",12571966,229,299,228,298,"VALLEY DR",-76.1605874119201,43.0171990723695,1.87912087912088
"4168",12571893,2501,2523,2500,2534,"SOUTH AVE",-76.1664884610839,43.0124987374163,1.38461538461538
"4169",12571935,811,849,800,848,"VALLEY DR",-76.156328230836,43.0090856640464,1.87912087912088
"4170",12577233,101,151,100,144,"WOOD AVE",-76.1455627801724,43.0261215642639,3.26373626373626
"4171",12577318,601,609,0,0,"E COLVIN ST",-76.1381957012602,43.0264074341991,2.37362637362637
"4172",12576818,1701,1795,1700,1796,"MIDLAND AVE",-76.1501885518376,43.0224163919797,3.06593406593407
"4173",12577557,901,917,900,916,"COMSTOCK AVE",-76.1295825643204,43.0339678557787,2.47252747252747
"4174",12576772,3313,3399,3312,3398,"S SALINA ST",-76.1411763145872,43.0161946914482,2.07692307692308
"4175",12573092,901,959,900,958,"S GEDDES ST",-76.1727455686598,43.0391098819436,3.75824175824176
"4176",12573134,1,97,2,96,"CENTENNIAL DR",-76.15957512425,43.0271625581341,3.46153846153846
"4177",12573130,101,199,100,198,"PARKVIEW AVE",-76.162347547053,43.026575390468,3.26373626373626
"4178",12572974,101,127,100,126,"STINARD AVE",-76.1741412826198,43.0328766828055,3.46153846153846
"4179",12572032,201,299,200,298,"CHARMOUTH DR",-76.1655754305151,43.0213161564045,1.48351648351648
"4180",12572339,1901,1999,1900,1998,"BELLEVUE AVE",-76.1853059420114,43.0324766892958,1.68131868131868
"4181",12572336,401,499,400,498,"VELASKO RD",-76.1874229834765,43.033492641874,1.78021978021978
"4182",12573230,301,399,300,398,"FURMAN ST",-76.1534064297746,43.030519033958,3.85714285714286
"4183",12577525,101,119,100,120,"HERTFORD ST",-76.1221655735624,43.0285513926195,1.58241758241758
"4184",12571907,101,199,100,198,"RUSSELL PL",-76.1678677671463,43.0159123519981,0.989010989010989
"4185",12572089,601,699,600,698,"KIRK PARK DR",-76.1540632778345,43.0184722512167,2.67032967032967
"4186",12572176,201,215,200,224,"BROADVIEW DR",-76.201506417223,43.0254617894398,0.791208791208791
"4187",12576878,201,299,200,298,"MCALLISTER AVE",-76.14169269402,43.0224110565402,2.96703296703297
"4188",12576882,2301,2399,2300,2398,"S STATE ST",-76.1421096846121,43.0232893310636,2.86813186813187
"4189",12577427,101,109,100,108,"SIZER ST",-76.1436563770424,43.0365555368102,4.45054945054945
"4190",12577603,501,599,500,598,"EUCLID AVE",-76.12566362853,43.0364835460614,2.76923076923077
"4191",12573032,111,199,112,198,"LYDELL ST",-76.1785683290597,43.0376635995188,3.26373626373626
"4192",12572119,1433,1499,1424,1498,"SOUTH AVE",-76.1592789329011,43.0232312205014,2.47252747252747
"4193",13002170,101,105,100,104,"ALTON ST",-76.1944872736987,43.0234826772923,0.692307692307692
"4194",12577498,101,111,100,110,"ROBERT DR",-76.1333518296933,43.026770791693,2.37362637362637
"4195",12578503,101,105,100,106,"EUCLID TER",-76.1178687116006,43.0368620464487,2.57142857142857
"4196",12578924,3529,3599,3528,3598,"E GENESEE ST",-76.0890013099612,43.042171532964,0.692307692307692
"4197",12577243,101,199,100,198,"W BORDEN AVE",-76.1463897337502,43.0278715399803,3.16483516483516
"4198",13006095,0,0,0,0,"LOWER ONONDAGA PARK DR",-76.1625366127466,43.0280047352013,3.95604395604396
"4199",12572947,601,699,600,698,"CROSSETT ST",-76.1728009531682,43.027895818659,2.76923076923077
"4200",12577263,101,199,100,198,"E KENNEDY ST",-76.1476511864728,43.0305282967277,3.36263736263736
"4201",13002516,1227,1239,1228,1238,"S STATE ST",-76.1473011034324,43.0373535358493,5.04395604395604
"4202",12577368,101,199,100,198,"BURT ST",-76.1498947349526,43.0381140050719,5.04395604395604
"4203",12577560,101,199,0,0,"BERKELEY DR",-76.1279446241303,43.0338943088108,2.37362637362637
"4204",12573168,201,299,200,298,"STERLING AVE",-76.1600010887034,43.0318088356788,4.64835164835165
"4205",13001874,101,115,100,114,"ESF CAMPUS DR",-76.1367007287135,43.0354240704243,3.56043956043956
"4206",12578423,313,399,312,398,"DAKOTA ST",-76.1130900388802,43.0327078399003,1.58241758241758
"4207",12577142,113,199,112,198,"JULIAN PL",-76.1109471309547,43.0220532041905,0.692307692307692
"4208",12573072,217,231,216,230,"ELLIOTT ST",-76.1711908993719,43.0350026717754,3.85714285714286
"4209",12573071,201,205,200,206,"BRADLEY ST",-76.1722313961528,43.035552182085,3.85714285714286
"4210",12572100,527,599,526,598,"W BRIGHTON AVE",-76.1544939182524,43.0192798272189,2.76923076923077
"4211",12577540,1101,1135,1100,1134,"LANCASTER AVE",-76.1223246434149,43.0302233944779,1.48351648351648
"4212",12573238,379,399,368,398,"CORTLAND AVE",-76.1530783591606,43.0319668194666,3.75824175824176
"4213",12573237,701,705,700,706,"MIDLAND AVE",-76.1539950743055,43.0317458122823,3.85714285714286
"4214",13002132,221,299,220,298,"ONONDAGA AVE",-76.164657333886,43.0317686833481,4.15384615384615
"4215",12572025,151,199,150,198,"HILLVIEW AVE",-76.1606423131679,43.0205572441302,2.17582417582418
"4216",12571758,321,399,318,398,"MAINS AVE",-76.1567787979122,43.0055173814286,1.48351648351648
"4217",13012977,1421,1421,1420,1420,"S MCBRIDE ST",-76.143666301741,43.0366997694359,4.45054945054945
"4218",12573049,1201,1299,1200,1298,"W ONONDAGA ST",-76.1725106566568,43.0340335097892,3.85714285714286
"4219",12571882,601,699,600,698,"CHARMOUTH DR",-76.1706358051872,43.0211194072949,1.18681318681319
"4220",12577565,223,299,222,298,"EUCLID AVE",-76.1289338182447,43.036311010045,2.76923076923077
"4221",12573375,101,129,100,128,"LARNED ST",-76.1534912788002,43.041030224039,5.73626373626374
"4222",13002135,99,99,98,98,"CENTENNIAL DR",-76.1586437410345,43.0264609633305,3.16483516483516
"4223",12571888,1901,1999,1900,1998,"W COLVIN ST",-76.1681200457466,43.0226751940853,1.68131868131868
"4224",12577443,201,299,200,298,"STADIUM PL",-76.1393452603879,43.0358208372628,3.46153846153846
"4225",12572917,1601,1699,1600,1620,"BELLEVUE AVE",-76.180757881877,43.0326395155467,2.27472527472527
"4226",13001944,0,0,830,830,"MEADOWBROOK DR",-76.1117676603158,43.0322938124934,1.38461538461538
"4227",12576933,401,499,400,498,"ARNOLD AVE",-76.1254338063292,43.0155890560941,1.18681318681319
"4228",12571709,1901,1999,1900,1998,"VALLEY DR",-76.152867328022,42.9977247078666,1.08791208791209
"4229",12576544,101,199,100,198,"LATTER DR",-76.1388862119397,42.9961714151375,1.38461538461538
"4230",12576602,4701,4707,4700,4706,"S SALINA ST",-76.1428149431084,43.0020694967977,1.48351648351648
"4231",12572957,1701,1709,1700,1710,"S GEDDES ST",-76.1752899889493,43.0309753079012,2.86813186813187
"4232",12572331,701,799,700,798,"VELASKO RD",-76.1857654960902,43.0296979569307,1.48351648351648
"4233",12576488,101,199,100,198,"NORMAN AVE",-76.1499444369567,42.9927669115603,0.89010989010989
"4234",12576610,101,199,100,198,"RONEY RD",-76.1428438677361,43.0025014271584,1.68131868131868
"4235",13002087,401,499,0,0,"MEADOWBROOK DR",-76.1180561726102,43.0265513519279,1.18681318681319
"4236",12573147,117,299,200,298,"SUMMIT AVE",-76.1661661524179,43.0317204806722,4.15384615384615
"4237",12576831,301,365,300,366,"WEBSTER AVE",-76.1452832187761,43.0223722190171,3.06593406593407
"4238",12577116,0,0,0,0,"SLOCUM DR",-76.1162041528941,43.0180819958373,0.692307692307692
"4239",12577300,101,199,100,198,"GARFIELD PL",-76.1419927756456,43.0276002903609,2.86813186813187
"4240",12577298,301,325,300,322,"GARFIELD AVE",-76.14214145174,43.0283359472863,3.06593406593407
"4241",12578557,401,499,400,498,"CRAWFORD AVE",-76.1087138963191,43.0381970627667,1.78021978021978
"4242",12576844,3101,3123,3100,3122,"S SALINA ST",-76.1417308126123,43.0180343749905,2.17582417582418
"4243",12577225,201,219,200,220,"W BEARD AVE",-76.1480571080974,43.0265045777677,3.26373626373626
"4244",12571970,1801,1899,1800,1898,"ONONDAGA CREEK BLVD",-76.1572724953949,43.016464389083,2.57142857142857
"4245",12576528,101,199,100,198,"E WARRINGTON RD",-76.1436289089246,42.9942931997699,1.18681318681319
"4246",12571780,101,199,100,198,"FISH AVE",-76.1550722886314,43.0066882201177,1.68131868131868
"4247",13002054,101,199,100,198,"WINDING RIDGE RD",-76.1206076132627,43.0167171760325,0.791208791208791
"4248",12572072,1701,1701,1634,1698,"SOUTH AVE",-76.1594573875048,43.0208503493731,2.47252747252747
"4249",12576977,221,241,220,242,"VINCENT ST",-76.1319547234582,43.0213413871373,1.78021978021978
"4250",12572078,617,617,614,614,"W NEWELL ST",-76.155249761586,43.0166725874131,2.57142857142857
"4251",12576974,201,299,200,298,"LORRAINE AVE",-76.1321987219373,43.0243698898743,1.78021978021978
"4252",12578519,201,299,200,298,"CLARKE ST",-76.11641869052,43.0390367936593,2.76923076923077
"4253",12578518,661,699,662,698,"ALLEN ST",-76.1164868932543,43.0398912552751,2.76923076923077
"4254",12572272,107,119,106,118,"JUNEWAY RD",-76.194350319939,43.0267280248162,0.791208791208791
"4255",12572123,1301,1317,1300,1316,"SOUTH AVE",-76.1593136445131,43.0246570435713,2.67032967032967
"4256",12578553,1111,1149,0,0,"MEADOWBROOK DR",-76.1098468506227,43.0370061115614,1.58241758241758
"4257",12577549,0,0,132,198,"BUCKINGHAM AVE",-76.1213952576649,43.0326983718643,1.68131868131868
"4258",13006114,0,0,0,0,"ONONDAGA PARK DR",-76.1668979533563,43.0272073600498,2.67032967032967
"4259",12572139,1001,1099,1000,1098,"W COLVIN ST",-76.1556011104527,43.0231635103356,2.86813186813187
"4260",12576806,101,199,100,198,"W CORNING AVE",-76.1420993524437,43.0188205449806,2.57142857142857
"4261",12576658,109,199,108,198,"LAFAYETTE RD",-76.1302368054364,43.0006788674444,0.989010989010989
"4262",12572152,601,623,600,698,"W COLVIN ST",-76.152624745699,43.0237742142268,2.76923076923077
"4263",12576873,2527,2599,2522,2598,"S SALINA ST",-76.1438202879315,43.0224442752029,3.06593406593407
"4264",12572103,1401,1499,1400,1498,"ONONDAGA CREEK BLVD",-76.1552527971075,43.0209456005729,2.67032967032967
"4265",12571937,301,399,300,398,"SHIRLEY DR",-76.1552069837911,43.0096068307766,1.87912087912088
"4266",13002161,151,159,150,158,"ONONDAGA PARK DR",-76.16570203077,43.0235600498773,1.78021978021978
"4267",12578535,601,699,600,698,"CRAWFORD AVE",-76.1092038655101,43.0356963939106,1.58241758241758
"4268",12576964,501,599,500,598,"THURBER ST",-76.1282366881947,43.0191816712739,1.48351648351648
"4269",12571936,101,199,100,198,"MARLETT ST",-76.1539230721049,43.0085330866805,1.78021978021978
"4270",13006122,101,131,100,130,"SLOCUM DR",-76.1165074306159,43.0209008482189,0.791208791208791
"4271",12576537,201,299,200,298,"HARDING PL",-76.1401021605283,42.9935329920797,1.18681318681319
"4272",12576526,401,499,400,498,"COLDBROOK DR",-76.1401451615665,42.9944312558063,1.18681318681319
"4273",12576523,5201,5217,5202,5226,"S SALINA ST",-76.1436289089246,42.9942931997699,1.18681318681319
"4274",12578409,201,299,200,298,"NOTTINGHAM RD",-76.1116919230341,43.0307357825334,1.38461538461538
